system,year,doctype,n_tokens,op_total,rel_total,op_rate_per_10k,rel_rate_per_10k,ratio_op_to_rel
ucsf,2025,press_release,1095,3,0,27.397260273972602,0.0,
ucsf,2025,press_release,665,3,1,45.11278195488722,15.037593984962406,3.0
ucsf,2025,press_release,433,2,7,46.18937644341801,161.66281755196306,0.2857142857142857
ucsf,2025,press_release,544,0,0,0.0,0.0,
ucsf,2025,press_release,1029,1,34,9.718172983479105,330.4178814382896,0.02941176470588235
ucsf,2025,press_release,438,0,0,0.0,0.0,
ucsf,2025,press_release,865,0,11,0.0,127.16763005780346,0.0
ucsf,2025,press_release,519,0,13,0.0,250.48169556840077,0.0
ucsf,2025,press_release,1084,1,6,9.22509225092251,55.35055350553505,0.16666666666666669
ucsf,2025,press_release,908,3,0,33.03964757709251,0.0,
ucsf,2025,press_release,389,0,4,0.0,102.82776349614396,0.0
ucsf,2025,press_release,815,0,0,0.0,0.0,
ucsf,2014,press_release,959,1,15,10.427528675703858,156.41293013555787,0.06666666666666667
ucsf,2014,press_release,1087,1,16,9.19963201471941,147.19411223551057,0.0625
ucsf,2014,press_release,1350,2,34,14.814814814814815,251.85185185185185,0.058823529411764705
ucsf,2014,press_release,689,0,9,0.0,130.62409288824384,0.0
ucsf,2014,press_release,1431,6,27,41.928721174004195,188.67924528301887,0.22222222222222224
ucsf,2014,press_release,1131,2,24,17.68346595932803,212.20159151193633,0.08333333333333334
ucsf,2014,press_release,965,1,27,10.362694300518134,279.79274611398966,0.037037037037037035
ucsf,2013,press_release,1165,3,15,25.751072961373392,128.75536480686696,0.19999999999999998
ucsf,2013,press_release,1490,6,20,40.26845637583892,134.2281879194631,0.29999999999999993
ucsf,2013,press_release,1372,1,15,7.288629737609329,109.32944606413994,0.06666666666666667
ucsf,2013,press_release,847,1,22,11.806375442739078,259.7402597402597,0.045454545454545456
ucsf,2013,press_release,1084,1,17,9.22509225092251,156.82656826568265,0.05882352941176471
ucsf,2013,press_release,225,0,11,0.0,488.8888888888889,0.0
ucsf,2013,press_release,961,1,14,10.40582726326743,145.68158168574402,0.07142857142857142
ucsf,2013,press_release,1071,3,22,28.011204481792717,205.4154995331466,0.13636363636363635
ucsf,2013,press_release,839,1,21,11.918951132300357,250.29797377830752,0.047619047619047616
ucsf,2013,press_release,2024,7,25,34.58498023715415,123.51778656126483,0.27999999999999997
ucsf,2013,press_release,251,0,3,0.0,119.5219123505976,0.0
ucsf,2013,press_release,1754,3,17,17.10376282782212,96.92132269099201,0.17647058823529413
ucsf,2013,press_release,1080,1,16,9.25925925925926,148.14814814814815,0.0625
ucsf,2013,press_release,1092,4,25,36.63003663003663,228.93772893772893,0.16
ucsf,2013,press_release,1771,3,18,16.93958215697346,101.63749294184076,0.16666666666666669
ucsf,2013,press_release,1107,1,21,9.033423667570009,189.7018970189702,0.04761904761904762
ucsf,2013,press_release,1152,1,17,8.680555555555555,147.56944444444446,0.0588235294117647
ucsf,2013,press_release,816,3,17,36.76470588235294,208.33333333333334,0.1764705882352941
ucsf,2013,press_release,729,0,11,0.0,150.89163237311385,0.0
ucsf,2013,press_release,2033,7,25,34.43187407771766,122.97097884899163,0.28
michigan,2016,press_release,344,0,4,0.0,116.27906976744185,0.0
michigan,2016,press_release,313,0,3,0.0,95.84664536741214,0.0
michigan,2016,press_release,615,0,1,0.0,16.260162601626018,0.0
michigan,2016,press_release,316,0,4,0.0,126.58227848101266,0.0
michigan,2016,press_release,221,0,4,0.0,180.99547511312218,0.0
michigan,2016,press_release,168,0,3,0.0,178.57142857142858,0.0
michigan,2016,press_release,323,1,5,30.959752321981423,154.79876160990713,0.19999999999999998
michigan,2016,press_release,301,0,2,0.0,66.44518272425249,0.0
michigan,2011,press_release,3933,1,31,2.5425883549453343,78.82023900330536,0.03225806451612903
michigan,2011,press_release,632,0,5,0.0,79.11392405063292,0.0
michigan,2011,press_release,4265,1,39,2.3446658851113718,91.44196951934349,0.025641025641025644
michigan,2011,press_release,4265,1,39,2.3446658851113718,91.44196951934349,0.025641025641025644
michigan,2020,press_release,729,0,3,0.0,41.1522633744856,0.0
michigan,2021,press_release,693,0,5,0.0,72.15007215007215,0.0
michigan,2019,press_release,774,0,3,0.0,38.75968992248062,0.0
michigan,2017,press_release,771,1,2,12.970168612191959,25.940337224383917,0.5
michigan,2012,press_release,283,0,4,0.0,141.3427561837456,0.0
michigan,2012,press_release,1463,1,10,6.83526999316473,68.3526999316473,0.10000000000000002
michigan,2012,press_release,4896,5,57,10.212418300653594,116.42156862745098,0.08771929824561403
michigan,2012,press_release,3933,1,31,2.5425883549453343,78.82023900330536,0.03225806451612903
michigan,2012,press_release,3080,2,24,6.4935064935064934,77.92207792207792,0.08333333333333334
michigan,2012,press_release,3933,1,31,2.5425883549453343,78.82023900330536,0.03225806451612903
michigan,2023,press_release,776,0,3,0.0,38.65979381443299,0.0
michigan,2022,press_release,774,0,1,0.0,12.919896640826874,0.0
stanford,2016,press_release,163,0,3,0.0,184.04907975460122,0.0
stanford,2016,press_release,667,0,6,0.0,89.95502248875562,0.0
stanford,2016,press_release,982,1,25,10.183299389002036,254.5824847250509,0.04
stanford,2016,press_release,585,1,28,17.094017094017094,478.63247863247864,0.03571428571428571
stanford,2016,press_release,639,2,26,31.29890453834116,406.88575899843505,0.07692307692307693
stanford,2016,press_release,821,0,17,0.0,207.06455542021925,0.0
stanford,2016,press_release,358,1,25,27.932960893854748,698.3240223463687,0.04
stanford,2016,press_release,879,0,19,0.0,216.1547212741752,0.0
stanford,2016,press_release,850,0,19,0.0,223.52941176470588,0.0
stanford,2016,press_release,761,1,32,13.140604467805518,420.4993429697766,0.03125
stanford,2016,press_release,163,0,3,0.0,184.04907975460122,0.0
stanford,2016,press_release,1284,2,32,15.576323987538942,249.22118380062307,0.0625
stanford,2016,press_release,1079,1,4,9.267840593141798,37.071362372567194,0.25
stanford,2016,press_release,1031,1,4,9.699321047526674,38.797284190106694,0.25
stanford,2016,press_release,496,0,23,0.0,463.7096774193548,0.0
stanford,2016,press_release,802,0,34,0.0,423.94014962593513,0.0
stanford,2016,press_release,180,0,4,0.0,222.22222222222223,0.0
stanford,2016,press_release,598,2,5,33.44481605351171,83.61204013377926,0.4000000000000001
stanford,2016,press_release,163,0,3,0.0,184.04907975460122,0.0
stanford,2016,press_release,696,2,24,28.735632183908045,344.82758620689657,0.08333333333333333
stanford,2016,press_release,882,0,4,0.0,45.35147392290249,0.0
stanford,2016,press_release,2396,0,8,0.0,33.3889816360601,0.0
stanford,2016,press_release,821,0,17,0.0,207.06455542021925,0.0
stanford,2016,press_release,804,0,39,0.0,485.07462686567163,0.0
stanford,2016,press_release,1091,0,4,0.0,36.663611365719525,0.0
stanford,2016,press_release,633,0,21,0.0,331.7535545023697,0.0
stanford,2016,press_release,477,0,3,0.0,62.893081761006286,0.0
stanford,2016,press_release,499,0,8,0.0,160.32064128256513,0.0
stanford,2011,press_release,789,0,9,0.0,114.06844106463879,0.0
stanford,2018,press_release,1486,0,19,0.0,127.8600269179004,0.0
stanford,2018,press_release,872,0,6,0.0,68.80733944954129,0.0
stanford,2020,press_release,376,0,9,0.0,239.36170212765958,0.0
stanford,2020,press_release,1052,1,51,9.505703422053232,484.7908745247148,0.0196078431372549
stanford,2021,press_release,512,0,8,0.0,156.25,0.0
stanford,2021,press_release,1128,0,14,0.0,124.11347517730496,0.0
stanford,2019,press_release,1872,0,14,0.0,74.78632478632478,0.0
stanford,2019,press_release,531,0,10,0.0,188.32391713747646,0.0
stanford,2017,press_release,773,0,27,0.0,349.28848641655884,0.0
stanford,2017,press_release,824,0,6,0.0,72.81553398058253,0.0
stanford,2015,press_release,910,0,6,0.0,65.93406593406593,0.0
stanford,2015,press_release,1081,2,4,18.501387604070306,37.00277520814061,0.5
stanford,2015,press_release,831,0,22,0.0,264.74127557160045,0.0
stanford,2015,press_release,1269,1,22,7.880220646178093,173.36485421591806,0.04545454545454545
stanford,2015,press_release,1077,0,23,0.0,213.55617455896007,0.0
stanford,2015,press_release,1257,1,29,7.955449482895784,230.70803500397773,0.034482758620689655
stanford,2015,press_release,1383,1,35,7.230657989877079,253.07302964569777,0.02857142857142857
stanford,2015,press_release,1392,0,20,0.0,143.67816091954023,0.0
stanford,2015,press_release,1416,1,25,7.062146892655368,176.5536723163842,0.04
stanford,2015,press_release,1513,2,8,13.218770654329147,52.875082617316586,0.25
stanford,2015,press_release,1627,0,25,0.0,153.65703749231716,0.0
stanford,2015,press_release,925,0,5,0.0,54.054054054054056,0.0
stanford,2015,press_release,725,0,44,0.0,606.8965517241379,0.0
stanford,2015,press_release,1216,0,5,0.0,41.11842105263158,0.0
stanford,2015,press_release,256,0,10,0.0,390.625,0.0
stanford,2015,press_release,708,0,31,0.0,437.85310734463275,0.0
stanford,2015,press_release,1967,0,21,0.0,106.76156583629893,0.0
stanford,2015,press_release,1370,0,21,0.0,153.28467153284672,0.0
stanford,2015,press_release,2119,0,23,0.0,108.54176498348278,0.0
stanford,2015,press_release,848,0,5,0.0,58.9622641509434,0.0
stanford,2015,press_release,835,1,30,11.976047904191617,359.2814371257485,0.03333333333333333
stanford,2015,press_release,1115,0,3,0.0,26.905829596412556,0.0
stanford,2015,press_release,1620,5,40,30.864197530864196,246.91358024691357,0.125
stanford,2015,press_release,1347,0,23,0.0,170.74981440237565,0.0
stanford,2015,press_release,256,0,10,0.0,390.625,0.0
stanford,2015,press_release,848,0,5,0.0,58.9622641509434,0.0
stanford,2015,press_release,1241,0,19,0.0,153.102336825141,0.0
stanford,2015,press_release,835,1,30,11.976047904191617,359.2814371257485,0.03333333333333333
stanford,2015,press_release,1105,0,20,0.0,180.99547511312218,0.0
stanford,2015,press_release,1783,0,22,0.0,123.38754907459338,0.0
stanford,2015,press_release,845,0,29,0.0,343.1952662721894,0.0
stanford,2015,press_release,862,0,3,0.0,34.80278422273782,0.0
stanford,2015,press_release,1202,0,8,0.0,66.55574043261231,0.0
stanford,2015,press_release,1060,0,3,0.0,28.30188679245283,0.0
stanford,2015,press_release,1046,3,37,28.680688336520078,353.72848948374764,0.08108108108108107
stanford,2015,press_release,966,0,4,0.0,41.40786749482402,0.0
stanford,2023,press_release,1651,0,12,0.0,72.6832222895215,0.0
stanford,2023,press_release,879,0,2,0.0,22.753128555176335,0.0
stanford,2023,press_release,643,0,0,0.0,0.0,
stanford,2024,press_release,879,1,0,11.376564277588168,0.0,
stanford,2024,press_release,2136,0,14,0.0,65.54307116104869,0.0
stanford,2024,press_release,1169,7,5,59.880239520958085,42.7715996578272,1.4000000000000001
stanford,2024,press_release,479,0,8,0.0,167.01461377870564,0.0
stanford,2024,press_release,1675,1,35,5.970149253731344,208.955223880597,0.028571428571428574
stanford,2024,press_release,2131,1,0,4.692632566870014,0.0,
stanford,2025,press_release,1456,0,21,0.0,144.23076923076923,0.0
stanford,2025,press_release,2039,1,2,4.904364884747425,9.80872976949485,0.5
stanford,2025,press_release,571,0,18,0.0,315.23642732049035,0.0
stanford,2025,press_release,1900,0,1,0.0,5.2631578947368425,0.0
stanford,2025,press_release,2261,0,21,0.0,92.87925696594428,0.0
stanford,2025,press_release,1324,1,9,7.552870090634441,67.97583081570997,0.1111111111111111
stanford,2025,press_release,483,0,8,0.0,165.63146997929607,0.0
stanford,2025,press_release,1307,0,5,0.0,38.255547054322875,0.0
stanford,2025,press_release,1514,2,2,13.21003963011889,13.21003963011889,1.0
stanford,2025,press_release,1324,1,9,7.552870090634441,67.97583081570997,0.1111111111111111
stanford,2025,press_release,1217,0,0,0.0,0.0,
stanford,2025,press_release,1993,0,4,0.0,20.07024586051179,0.0
stanford,2025,press_release,325,1,24,30.76923076923077,738.4615384615385,0.04166666666666667
stanford,2025,press_release,1674,0,1,0.0,5.973715651135006,0.0
stanford,2022,press_release,803,1,19,12.453300124533001,236.61270236612702,0.05263157894736842
stanford,2022,press_release,980,0,19,0.0,193.87755102040816,0.0
stanford,2014,press_release,768,0,1,0.0,13.020833333333334,0.0
stanford,2014,press_release,2551,0,23,0.0,90.16072128577028,0.0
stanford,2014,press_release,1186,1,0,8.431703204047217,0.0,
stanford,2014,press_release,1195,0,26,0.0,217.5732217573222,0.0
stanford,2014,press_release,1009,0,1,0.0,9.910802775024777,0.0
stanford,2014,press_release,1314,0,27,0.0,205.4794520547945,0.0
stanford,2014,press_release,1529,0,29,0.0,189.66644865925443,0.0
stanford,2014,press_release,983,1,27,10.172939979654121,274.66937945066127,0.037037037037037035
stanford,2014,press_release,987,1,1,10.131712259371835,10.131712259371835,1.0
stanford,2014,press_release,1355,0,23,0.0,169.74169741697418,0.0
stanford,2014,press_release,1239,6,33,48.426150121065376,266.3438256658596,0.1818181818181818
stanford,2014,press_release,813,0,2,0.0,24.600246002460025,0.0
stanford,2014,press_release,839,0,6,0.0,71.51370679380214,0.0
stanford,2014,press_release,1215,0,7,0.0,57.61316872427984,0.0
stanford,2014,press_release,1235,5,1,40.48582995951417,8.097165991902834,5.0
stanford,2014,press_release,1113,0,8,0.0,71.87780772686433,0.0
stanford,2014,press_release,1222,2,32,16.366612111292962,261.8657937806874,0.0625
stanford,2014,press_release,1108,1,28,9.025270758122744,252.70758122743683,0.03571428571428571
stanford,2014,press_release,691,0,26,0.0,376.26628075253257,0.0
stanford,2014,press_release,1245,0,23,0.0,184.73895582329317,0.0
stanford,2014,press_release,1033,0,26,0.0,251.6940948693127,0.0
stanford,2014,press_release,1241,1,32,8.058017727639001,257.85656728444803,0.03125
stanford,2014,press_release,1618,0,28,0.0,173.05315203955502,0.0
stanford,2014,press_release,1257,1,27,7.955449482895784,214.79713603818615,0.037037037037037035
stanford,2014,press_release,1621,0,25,0.0,154.22578655151142,0.0
stanford,2014,press_release,1830,0,26,0.0,142.07650273224044,0.0
stanford,2014,press_release,1595,0,30,0.0,188.08777429467085,0.0
stanford,2014,press_release,1122,1,26,8.9126559714795,231.729055258467,0.038461538461538464
stanford,2014,press_release,175,0,5,0.0,285.7142857142857,0.0
stanford,2014,press_release,649,6,31,92.44992295839754,477.65793528505395,0.1935483870967742
stanford,2014,press_release,1268,1,27,7.886435331230284,212.93375394321765,0.037037037037037035
stanford,2014,press_release,1116,0,22,0.0,197.1326164874552,0.0
stanford,2014,press_release,1149,0,30,0.0,261.0966057441253,0.0
stanford,2014,press_release,1792,0,26,0.0,145.08928571428572,0.0
stanford,2014,press_release,986,2,1,20.28397565922921,10.141987829614605,2.0
stanford,2014,press_release,1282,0,1,0.0,7.800312012480499,0.0
ucdavis,2016,press_release,285,0,1,0.0,35.08771929824562,0.0
ucdavis,2016,press_release,397,0,5,0.0,125.94458438287154,0.0
ucdavis,2016,press_release,832,0,13,0.0,156.25,0.0
ucdavis,2016,press_release,798,0,1,0.0,12.531328320802006,0.0
ucdavis,2016,press_release,633,0,24,0.0,379.1469194312796,0.0
ucdavis,2016,press_release,987,0,3,0.0,30.3951367781155,0.0
ucdavis,2016,press_release,692,0,3,0.0,43.35260115606936,0.0
ucdavis,2016,press_release,242,0,0,0.0,0.0,
ucdavis,2016,press_release,506,0,4,0.0,79.05138339920948,0.0
ucdavis,2016,press_release,554,0,4,0.0,72.20216606498195,0.0
ucdavis,2016,press_release,243,0,6,0.0,246.91358024691357,0.0
ucdavis,2016,press_release,177,0,0,0.0,0.0,
ucdavis,2016,press_release,340,0,6,0.0,176.47058823529412,0.0
ucdavis,2016,press_release,414,0,1,0.0,24.154589371980677,0.0
ucdavis,2016,press_release,213,0,5,0.0,234.7417840375587,0.0
ucdavis,2011,press_release,675,0,17,0.0,251.85185185185185,0.0
ucdavis,2011,press_release,1381,0,7,0.0,50.68790731354091,0.0
ucdavis,2011,press_release,559,1,5,17.88908765652952,89.44543828264759,0.2
ucdavis,2011,press_release,753,1,14,13.280212483399735,185.9229747675963,0.07142857142857142
ucdavis,2011,press_release,826,1,23,12.106537530266344,278.4503631961259,0.043478260869565216
ucdavis,2011,press_release,665,0,3,0.0,45.11278195488722,0.0
ucdavis,2011,press_release,734,0,3,0.0,40.87193460490463,0.0
ucdavis,2011,press_release,660,0,21,0.0,318.1818181818182,0.0
ucdavis,2011,press_release,1175,0,10,0.0,85.1063829787234,0.0
ucdavis,2011,press_release,574,0,2,0.0,34.84320557491289,0.0
ucdavis,2011,press_release,647,0,3,0.0,46.36785162287481,0.0
ucdavis,2011,press_release,871,0,9,0.0,103.32950631458094,0.0
ucdavis,2011,press_release,630,0,19,0.0,301.58730158730157,0.0
ucdavis,2011,press_release,1450,2,50,13.793103448275861,344.82758620689657,0.039999999999999994
ucdavis,2011,press_release,743,0,4,0.0,53.83580080753701,0.0
ucdavis,2011,press_release,992,0,15,0.0,151.20967741935485,0.0
ucdavis,2011,press_release,883,1,5,11.325028312570781,56.625141562853905,0.2
ucdavis,2020,press_release,1304,1,33,7.668711656441718,253.06748466257667,0.030303030303030304
ucdavis,2019,press_release,206,0,0,0.0,0.0,
ucdavis,2012,press_release,867,0,5,0.0,57.67012687427912,0.0
ucdavis,2012,press_release,730,0,1,0.0,13.698630136986301,0.0
ucdavis,2012,press_release,1190,1,22,8.403361344537815,184.87394957983193,0.045454545454545456
ucdavis,2012,press_release,914,0,40,0.0,437.636761487965,0.0
ucdavis,2012,press_release,1520,0,12,0.0,78.94736842105263,0.0
ucdavis,2012,press_release,993,0,14,0.0,140.98690835850957,0.0
ucdavis,2012,press_release,659,2,6,30.349013657056144,91.04704097116844,0.3333333333333333
ucdavis,2012,press_release,692,0,9,0.0,130.05780346820808,0.0
ucdavis,2012,press_release,1647,0,26,0.0,157.8627808136005,0.0
ucdavis,2012,press_release,558,0,1,0.0,17.921146953405017,0.0
ucdavis,2012,press_release,631,1,8,15.847860538827259,126.78288431061807,0.125
ucdavis,2012,press_release,1083,0,6,0.0,55.40166204986149,0.0
ucdavis,2012,press_release,266,0,0,0.0,0.0,
ucdavis,2012,press_release,797,2,14,25.094102885821833,175.6587202007528,0.14285714285714288
ucdavis,2012,press_release,355,0,7,0.0,197.18309859154928,0.0
ucdavis,2012,press_release,872,1,3,11.46788990825688,34.403669724770644,0.3333333333333333
ucdavis,2012,press_release,484,0,1,0.0,20.66115702479339,0.0
ucdavis,2012,press_release,727,2,13,27.51031636863824,178.81705639614856,0.15384615384615385
ucdavis,2012,press_release,1236,0,18,0.0,145.63106796116506,0.0
ucdavis,2012,press_release,1029,0,7,0.0,68.02721088435374,0.0
ucdavis,2012,press_release,237,0,0,0.0,0.0,
ucdavis,2012,press_release,1043,2,12,19.175455417066157,115.05273250239694,0.16666666666666669
ucdavis,2012,press_release,830,1,12,12.048192771084338,144.57831325301206,0.08333333333333333
ucdavis,2015,press_release,849,2,4,23.557126030624264,47.11425206124853,0.5
ucdavis,2015,press_release,551,0,4,0.0,72.59528130671507,0.0
ucdavis,2015,press_release,422,0,3,0.0,71.09004739336493,0.0
ucdavis,2015,press_release,363,0,9,0.0,247.93388429752065,0.0
ucdavis,2015,press_release,494,0,4,0.0,80.97165991902834,0.0
ucdavis,2015,press_release,117,1,0,85.47008547008546,0.0,
ucdavis,2015,press_release,797,2,10,25.094102885821833,125.47051442910916,0.2
ucdavis,2015,press_release,787,2,8,25.412960609911053,101.65184243964421,0.25
ucdavis,2015,press_release,473,0,9,0.0,190.27484143763215,0.0
ucdavis,2015,press_release,410,0,7,0.0,170.73170731707316,0.0
ucdavis,2015,press_release,287,0,13,0.0,452.9616724738676,0.0
ucdavis,2015,press_release,267,0,6,0.0,224.7191011235955,0.0
ucdavis,2015,press_release,764,0,11,0.0,143.97905759162305,0.0
ucdavis,2015,press_release,460,0,2,0.0,43.47826086956522,0.0
ucdavis,2015,press_release,243,0,3,0.0,123.45679012345678,0.0
ucdavis,2015,press_release,411,0,2,0.0,48.661800486618006,0.0
ucdavis,2015,press_release,620,0,2,0.0,32.25806451612903,0.0
ucdavis,2023,press_release,533,0,21,0.0,393.9962476547842,0.0
ucdavis,2024,press_release,326,0,3,0.0,92.02453987730061,0.0
ucdavis,2025,press_release,526,0,0,0.0,0.0,
ucdavis,2025,press_release,721,0,0,0.0,0.0,
ucdavis,2014,press_release,617,1,6,16.207455429497568,97.24473257698541,0.16666666666666666
ucdavis,2014,press_release,596,0,13,0.0,218.1208053691275,0.0
ucdavis,2014,press_release,704,0,3,0.0,42.61363636363637,0.0
ucdavis,2014,press_release,636,0,1,0.0,15.723270440251572,0.0
ucdavis,2014,press_release,656,0,5,0.0,76.21951219512195,0.0
ucdavis,2014,press_release,937,0,6,0.0,64.034151547492,0.0
ucdavis,2014,press_release,370,0,1,0.0,27.027027027027028,0.0
ucdavis,2014,press_release,645,0,5,0.0,77.51937984496124,0.0
ucdavis,2014,press_release,704,0,6,0.0,85.22727272727273,0.0
ucdavis,2014,press_release,450,0,3,0.0,66.66666666666667,0.0
ucdavis,2014,press_release,611,0,0,0.0,0.0,
ucdavis,2014,press_release,161,0,4,0.0,248.4472049689441,0.0
ucdavis,2014,press_release,531,0,5,0.0,94.16195856873823,0.0
ucdavis,2014,press_release,154,0,1,0.0,64.93506493506493,0.0
ucdavis,2014,press_release,285,0,7,0.0,245.6140350877193,0.0
ucdavis,2014,press_release,576,0,0,0.0,0.0,
ucdavis,2014,press_release,778,1,12,12.853470437017995,154.24164524421593,0.08333333333333334
ucdavis,2014,press_release,616,0,5,0.0,81.16883116883118,0.0
ucdavis,2014,press_release,778,0,3,0.0,38.56041131105398,0.0
ucdavis,2014,press_release,542,0,0,0.0,0.0,
ucdavis,2014,press_release,873,0,7,0.0,80.18327605956472,0.0
ucdavis,2014,press_release,363,0,9,0.0,247.93388429752065,0.0
ucdavis,2014,press_release,606,0,5,0.0,82.50825082508251,0.0
ucdavis,2013,press_release,496,0,13,0.0,262.0967741935484,0.0
ucdavis,2013,press_release,328,0,8,0.0,243.90243902439025,0.0
ucdavis,2013,press_release,327,0,1,0.0,30.581039755351682,0.0
ucdavis,2013,press_release,719,0,3,0.0,41.72461752433936,0.0
ucdavis,2013,press_release,289,0,0,0.0,0.0,
ucdavis,2013,press_release,572,0,3,0.0,52.44755244755245,0.0
ucdavis,2013,press_release,520,2,7,38.46153846153846,134.6153846153846,0.2857142857142857
ucdavis,2013,press_release,306,0,6,0.0,196.07843137254903,0.0
ucdavis,2013,press_release,745,0,3,0.0,40.26845637583892,0.0
ucdavis,2013,press_release,1211,0,15,0.0,123.86457473162676,0.0
ucdavis,2013,press_release,398,0,4,0.0,100.50251256281408,0.0
ucdavis,2013,press_release,807,2,23,24.783147459727385,285.0061957868649,0.08695652173913045
ucdavis,2013,press_release,434,0,9,0.0,207.3732718894009,0.0
ucdavis,2013,press_release,752,0,2,0.0,26.595744680851062,0.0
ucdavis,2013,press_release,780,0,2,0.0,25.641025641025642,0.0
ucdavis,2013,press_release,639,0,2,0.0,31.29890453834116,0.0
ucdavis,2013,press_release,437,0,5,0.0,114.41647597254004,0.0
ucdavis,2013,press_release,609,2,4,32.84072249589491,65.68144499178982,0.5
ucdavis,2013,press_release,921,0,10,0.0,108.57763300760044,0.0
ucdavis,2013,press_release,220,0,2,0.0,90.9090909090909,0.0
ucdavis,2013,press_release,730,0,6,0.0,82.1917808219178,0.0
